ds,ADA,BTC,SOL,XLM,XRP,portfolio_total
2022-01-04,30.53533398363218,2979.260059737799,384.4430692291451,40.03232510322882,96.48052927210783,3530.751317325913
2022-01-05,30.499670232637257,2987.2624346716116,384.120087759055,40.35289538068057,96.791231062905,3539.026319106889
2022-01-06,30.399478079085018,2973.2253973311954,382.346542171766,40.66176027453503,97.33785181347113,3523.9710296700523
2022-01-07,30.278939781308395,2967.09305620092,380.0906284213644,41.00844719267899,97.9080205428168,3516.3790921390882
2022-01-08,30.200841194877103,2958.583512851316,379.4631023507402,41.525459318833065,98.98780951597509,3508.7607252317416
2022-01-09,30.068854932213522,2950.791187378325,377.863714015036,41.62704816081709,99.39311245023117,3499.7439169366226
2022-01-10,29.79796125602661,2947.1620270611056,374.97077283064976,41.637638433259255,100.34105874649651,3493.909458327538
2022-01-11,29.578398382646444,2932.0774107510915,372.132724980675,41.64587414207587,101.00031716431403,3476.434725420803
2022-01-12,29.491259975196794,2932.8581386565425,371.6290248837274,41.65953702183687,101.61152075352234,3477.2494812908258
2022-01-13,29.328514364573177,2911.752140780526,369.7061331814112,41.61807395303386,102.30333741916138,3454.7081996987054
2022-01-14,29.135801662266648,2898.901635781848,367.334882931818,41.5807310776999,102.8640929358052,3439.817144389438
2022-01-15,28.977659701546873,2884.2176719487047,366.6275459450389,41.690454830875126,103.78427251147629,3425.2976049376425
2022-01-16,28.759766782372306,2870.977262703762,364.98420853855527,41.372390874770296,103.88771723150128,3409.9813461309614
2022-01-17,28.399314280131264,2862.7936005179936,362.0823054368964,40.96202522380944,104.40276773983794,3398.640013198669
2022-01-18,28.088901989081684,2844.1953000119543,359.2681949330344,40.55894380535485,104.5122166511297,3376.6235573905547
2022-01-19,27.912075387235845,2842.6261909551745,358.8180582073689,40.181469048230944,104.47331170936899,3374.011105307379
2022-01-20,27.663280942188518,2820.429414517484,356.9739556948581,39.778917434076355,104.43334610808891,3349.2789146966957
2022-01-21,27.39059733530765,2807.811660214372,354.7012819267818,39.41948271213277,104.20075632015653,3333.5237785087506
2022-01-22,27.160895338762206,2794.7155633819925,354.1059497985881,39.25391146689328,104.28706817984056,3319.5233881660765
2022-01-23,26.942351496301242,2784.415544326642,352.58091183755835,38.71387343829893,103.53753409997107,3306.1902151987715
2022-01-24,26.59375376512548,2780.48761487453,349.7958646715546,38.13974773070571,103.20167333687714,3298.218654378793
2022-01-25,26.30934716818745,2767.3891325712266,347.08901681904644,37.63446136750166,102.48270435064798,3280.9046622766095
2022-01-26,26.173986833075947,2772.4600127631625,346.72819873676815,37.21798548996705,101.6570140158935,3284.237197838867
2022-01-27,25.983052708901536,2757.909127990468,344.9471436891584,36.839563025491145,100.8892699986128,3266.568157412632
2022-01-28,25.78514973775229,2753.7816792473095,342.70317593460305,36.565607495211886,100.0030978988363,3258.838710313713
2022-01-29,25.64724720741819,2749.8354836113613,342.0946318472968,36.54343903899527,99.52267464402466,3253.6434763490965
2022-01-30,25.476847803539368,2749.141361925225,340.507615896953,36.19969264015646,98.30307853962866,3249.628596805502
2022-01-31,25.192301641148088,2755.0580404492493,337.6059319490863,35.8684448666242,97.60067044286411,3251.325389348972
2022-02-01,24.986659976232605,2751.81740756754,334.72306399615786,35.645035385578296,96.62238709547213,3243.794554020981
2022-02-02,24.943189166917186,2766.531499413158,334.1234796495076,35.54083984385544,95.64520508417922,3256.784213157618
2022-02-03,24.85532189498815,2761.184787424234,332.0390793662413,35.49573409558048,94.83132477470359,3248.406247555748
2022-02-04,24.76940389372733,2765.6073960502263,329.4270227977941,35.56624868046967,93.99900364571079,3249.369075067928
2022-02-05,24.7498887457737,2769.357037790136,328.38725328712184,35.88957276087985,93.66438477224578,3252.048137356157
2022-02-06,24.70156984712711,2775.3246960174,326.309318510579,35.882235333801994,92.67215296308405,3254.8899726719924
2022-02-07,24.539963173730712,2786.7143246154033,322.86232458885615,35.86850276474956,92.26628319511823,3262.2513983378576
2022-02-08,24.455233730365226,2787.6322729749822,319.3868955336066,35.934461721838055,91.63975093468369,3259.048614895476
2022-02-09,24.527784302785474,2805.0976937833952,318.1564100996083,36.083037206605475,91.05445008895107,3274.919375481346
2022-02-10,24.548281501045846,2801.0374095825127,315.4133388068539,36.24667923366784,90.65685430441185,3267.902563428492
2022-02-11,24.560475299168374,2805.2607914752375,312.1269134028669,36.47571127002132,90.249336907188,3268.673228354482
2022-02-12,24.626462633156912,2807.342386719083,310.41045178657095,36.90249463862838,90.33248101128288,3269.6142767887222
2022-02-13,24.648982247272226,2810.2273011574157,307.6679394841952,36.94023261905782,89.73619839530315,3269.2206539032445
2022-02-14,24.541852668360466,2817.20960777781,303.58370915849656,36.911450233759815,89.69090860440556,3271.937528442833
2022-02-15,24.493944631203416,2812.519519089868,299.51409517064343,36.90211684244662,89.37763577357708,3262.807311507738
2022-02-16,24.584805263785764,2823.3306361243663,297.74834132056753,36.916660434701626,89.04825825365839,3271.6287013970796
2022-02-17,24.604707991481334,2811.7508302697324,294.544591370072,36.8906075318251,88.84143782361588,3256.6321749867266
2022-02-18,24.597483649940422,2807.792414368576,290.8872021012188,36.87884331713754,88.55413682113577,3248.7100802580085
2022-02-19,24.625782988770705,2801.2494629605394,288.90370989305933,37.01964881050819,88.68404991005274,3240.4826545629303
2022-02-20,24.593357723977466,2795.2974276048135,286.0110601692428,36.73334245723374,88.06076655160251,3230.6959545068703
2022-02-21,24.415472337754213,2793.4654716433306,281.9049495681211,36.35056667972769,87.91691542927134,3224.053375658205
2022-02-22,24.282838610960976,2780.217424128884,277.95116613298086,35.96619186839669,87.43815042602185,3205.8557711672443
2022-02-23,24.277191186403908,2782.9528323215054,276.4462136306837,35.59409270088215,86.88321756412594,3206.1535474036014
2022-02-24,24.19127941172856,2763.991835604648,273.65305708802316,35.1795371788329,86.3996360968973,3183.4153453801296
2022-02-25,24.071632507503583,2753.5396793565724,270.5582360909453,34.787189781019656,85.7949103590323,3168.751648095073
2022-02-26,23.98375002196165,2741.5588818064693,269.2886827467724,34.56489244450135,85.57860897520625,3154.974815994911
2022-02-27,23.834306684522637,2731.364339764879,267.2578585384379,33.942057569239566,84.59313867449826,3140.9917012315777
2022-02-28,23.54148593169672,2726.5919204891925,264.15506361302795,33.257720165209726,84.08447609690303,3131.6306662960296
2022-03-01,23.298836229096732,2711.77654184149,261.3368061902529,32.614227758587255,83.25172991436051,3112.2781419337875
2022-03-02,23.19077062988595,2714.351299253043,261.0875191939825,32.03182849269769,82.36678560332815,3113.0282031729375
2022-03-03,23.01248690481639,2696.631415905785,259.6554607431229,31.460902620255833,81.5895788018258,3092.349844975806
2022-03-04,22.812667261477976,2688.7788611558176,258.0100431224973,30.96984272907471,80.73892603924263,3081.31034030811
2022-03-05,22.658611416696573,2680.6756488596734,258.258923753107,30.7087493921786,80.33426069921256,3072.636194120868
2022-03-06,22.458393716406913,2675.5210722486167,257.7944676027156,30.107778379581994,79.2261114737542,3065.107823421076
2022-03-07,22.131159893975617,2676.803366245501,256.2834284704569,29.505187410928986,78.66659516599735,3063.3897371868597
2022-03-08,21.870958606020555,2668.8817173871844,255.05872952080534,29.001060829459938,77.85880285396064,3052.671269197431
2022-03-09,21.7622288705275,2678.9900744563506,256.3806218109667,28.611971316208344,77.07633647472532,3062.8212329287785
2022-03-10,21.599721076547187,2669.2264102611703,256.47304821977804,28.283321488439157,76.47854438990936,3052.061045435844
2022-03-11,21.431210557170992,2669.523136481034,256.28144750678524,28.077367409250144,75.88138519163945,3051.19454714588
2022-03-12,21.32265710420893,2669.526526903106,257.89032169005344,28.137086519906784,75.79926592499201,3052.6758581422673
2022-03-13,21.18040038433427,2672.2002403998404,258.670165653216,27.88472121034926,75.07568821262547,3055.0112158603656
2022-03-14,20.921505784473606,2680.80326481322,258.2675959336687,27.650040483629784,74.9539684073883,3062.5963754223803
2022-03-15,20.737654463298444,2679.478032393069,257.9975488848194,27.5242921258245,74.62690328208355,3060.3644311490953
2022-03-16,20.71069711055231,2695.2599952360697,260.104817320781,27.51509825310144,74.35662928044329,3077.9472372009477
2022-03-17,20.632647244956814,2690.0721558791142,260.8007441992737,27.55903072749419,74.29021360733583,3073.3547916581747
2022-03-18,20.54847103994481,2693.700113305556,261.02130022461745,27.709862185267415,74.23089520742926,3077.2106419628144
2022-03-19,20.521324945345576,2695.675355534234,262.84486191649603,28.102649146769508,74.68031001800225,3081.8245015608472
2022-03-20,20.454828905822485,2698.88178688702,263.6392837892462,28.15247278386161,74.46952197376329,3085.5978943397135
2022-03-21,20.26348755662993,2706.5357315594083,263.05209784479007,28.182874714639652,74.83011403093712,3092.8643057064055
2022-03-22,20.226586671839964,2702.7752692533504,262.4027129634331,28.315153327682292,74.946933179355,3088.6666553956607
2022-03-23,20.334004553080668,2714.6693710971895,263.9438602733981,28.517782459879996,75.07005793553917,3102.5350763190877
2022-03-24,20.37606816453735,2704.211920415733,263.89814950845636,28.724661107973464,75.33885534612888,3092.549654542829
2022-03-25,20.396453738761814,2701.2946204350933,263.2159210291515,28.98821326618731,75.55069960259094,3089.445908071785
2022-03-26,20.457459736740848,2695.587370598996,263.99273725308865,29.443481045635544,76.20334950049389,3085.6843981349552
2022-03-27,20.462303446380197,2690.141022896925,263.61610877086196,29.506839401594483,76.12606808940265,3079.852342605164
2022-03-28,20.32555299249537,2688.362865044511,261.7552959015216,29.504371061754746,76.55073644639809,3076.4988214466807
2022-03-29,20.23708620398346,2674.600652905311,259.7530625328692,29.52587182952601,76.66182145337788,3060.778494925067
2022-03-30,20.277693996306763,2676.1465963432533,259.88666071793426,29.579738564135813,76.71643688090948,3062.60712650254
2022-03-31,20.23910279427445,2655.224950136451,258.40387645204066,29.605477422552692,76.86003049724526,3040.3334373025637
2022-04-01,20.166772251380028,2641.958963026086,256.2803776169358,29.66183081389069,76.89761301031534,3024.965556718608
2022-04-02,20.125119392383922,2626.2451398344874,255.63669665390222,29.89068376119277,77.33586435987226,3009.2335040018384
2022-04-03,20.019757431946555,2611.3500532275607,253.88445916402628,29.71558085651826,77.01394329245133,2991.9837939725026
2022-04-04,19.76786268063747,2600.8802130331023,250.71571031629654,29.46989800090953,77.17426211466115,2978.007946145607
2022-04-05,19.56206281819616,2579.360966806446,247.49422648844111,29.250644771713507,77.01209734012143,2952.679998224918
2022-04-06,19.485966169831254,2574.235973221342,246.51610038861108,29.07315529888306,76.79528690421648,2946.106481982884
2022-04-07,19.334108575178636,2547.8510196270163,244.04543881797397,28.883410572503305,76.6795582204099,2916.793535813082
2022-04-08,19.154676199123237,2530.4180356331594,241.0714215446474,28.745995581274958,76.47941426736742,2895.869543225572
2022-04-09,19.01465747317411,2511.887332857202,239.7250599017081,28.807856404893776,76.70992407985707,2876.144830716835
2022-04-10,18.82201439318144,2495.543357030513,237.4252707811102,28.49669223673948,76.21725357116979,2856.5045880127136
2022-04-11,18.495988413391025,2484.9744831410876,233.86812069482028,28.14902958404571,76.24920740816653,2841.7368292415113
2022-04-12,18.230935850154577,2464.6528226938563,230.41812837315,27.863956733423162,76.00466003781774,2817.170503688402
2022-04-13,18.111813824258547,2461.935552924176,229.36891342862617,27.65777774690849,75.75313225278113,2812.8271901767503
2022-04-14,17.934094446408494,2439.05148143323,226.9790277870003,27.476329405832637,75.65006143575829,2787.0909945082294
2022-04-15,17.746466401938754,2426.0686158309927,224.22921422749798,27.382964107477612,75.50769457038417,2770.934955138291
2022-04-16,17.615977601456308,2412.7706642499516,223.23942495936998,27.52236257689497,75.83695026253233,2756.9853796502052
2022-04-17,17.45020926110656,2402.2576296669495,221.41520881408522,27.319009291837425,75.47808354525823,2743.9201405792373
2022-04-18,17.167596448822373,2397.9208899966916,218.43731341183954,27.105375042370017,75.67142007289472,2736.302594972618
2022-04-19,16.96128947313055,2384.02858282264,215.65338145673903,26.975781231037953,75.60703185107893,2719.2260668346266
2022-04-20,16.914676291541262,2387.7326471364627,215.33901861203785,26.941201148694454,75.54460328261008,2722.472146471346
2022-04-21,16.82134250289641,2371.0610752929574,213.73405907984414,26.94173718753001,75.62902663787982,2704.1872407011074
2022-04-22,16.727826686401105,2363.890986206526,211.80026242172488,27.034772247731706,75.66164585932515,2695.115493421709
2022-04-23,16.69882314969972,2355.8302932371175,211.63876379096365,27.358954298161315,76.14248392997723,2687.6693184059195
2022-04-24,16.63942068234234,2349.82298767786,210.63687572251882,27.33284207554844,75.90127606818643,2680.3334022264557
2022-04-25,16.465490473039626,2349.1283021142663,208.4580779948699,27.283251559059316,76.16856369966763,2677.503685840903
2022-04-26,16.367615633971972,2337.909462671437,206.4340657093253,27.299273304799655,76.12570991543508,2664.1361272349686
2022-04-27,16.426680576990265,2343.243293521693,206.8261250912031,27.387211742681487,76.02507432728511,2669.908385259853
2022-04-28,16.43389493105323,2327.1141611061516,205.86165644684257,27.483181765531473,76.00587646890129,2652.8987707184797
2022-04-29,16.433607999742478,2319.3878283275044,204.49207254165,27.641357832505456,75.86565790940502,2643.8205246108073
2022-04-30,16.48856421878874,2309.692977395776,204.81039084033495,27.998032188086356,76.10267105976486,2635.0926357027506
2022-05-01,16.50218681422804,2301.025433763155,204.19811565010525,27.97030855443522,75.54701140717597,2625.243056189099
2022-05-02,16.389001669395856,2296.725392766687,202.31524623750806,27.884470075069956,75.43174450267367,2618.745855251335
2022-05-03,16.338592970662944,2281.06341998859,200.49228227724402,27.829991515897913,74.94288680674569,2600.6671735591403
2022-05-04,16.431208303184846,2281.2465734575662,200.99149895560512,27.814447517838122,74.33947878273622,2600.8232070169306
2022-05-05,16.457787626086464,2259.408240144177,200.0433154931375,27.776053660527086,73.7692819427906,2577.4546788667185
2022-05-06,16.462772184215478,2245.577379176173,198.60399106223215,27.771837673499405,73.0400145819553,2561.455994678075
2022-05-07,16.50934418789043,2229.555066245681,198.77297346095156,27.94160012249827,72.66146063361217,2545.440444650633
2022-05-08,16.501685131759288,2214.513517134042,197.93950451329815,27.706494177962206,71.47627653214437,2528.137477489206
2022-05-09,16.355365707402864,2203.9680429903965,195.77232697764325,27.397266912450505,70.73075701857697,2514.2237596064706
2022-05-10,16.26126007086457,2182.357860595125,193.61137356752045,27.10813610736338,69.62442978013661,2488.96306012101
2022-05-11,16.301103534238962,2177.0472548346333,193.72871992736714,26.851558521505673,68.42972895452357,2482.358365772268
2022-05-12,16.267469671077784,2150.3108275940904,192.3646348561848,26.570630598301896,67.307291350691,2452.8208540703454
2022-05-13,16.206524566782946,2132.2986559057363,190.48497102581328,26.327123099168425,66.07680240917068,2431.3940770066715
2022-05-14,16.183210781333784,2112.9093692321376,190.1982303125657,26.26531295421562,65.25873839053278,2410.8148616707854
2022-05-15,16.103450639890454,2095.3864210009046,188.90191571486722,25.81044559908926,63.70484113430041,2389.907074089052
2022-05-16,15.884483505544754,2083.2880833085155,186.27202166679348,25.296873500874007,62.66859682977201,2373.4100588114998
2022-05-17,15.718731398618369,2061.067141321212,183.65454921420795,24.821847613694352,61.354597920090576,2346.616867467824
2022-05-18,15.689313490083862,2056.071813485852,183.32633243494888,24.40021990649346,60.038045836910555,2339.5257251542885
2022-05-19,15.607891351704456,2031.7693237199426,181.57987153800156,23.995090775495203,58.89540072093063,2311.8475781060743
2022-05-20,15.503680623125884,2016.999486018589,179.33412221818517,23.650947364063146,57.72882679294722,2293.2170630169103
2022-05-21,15.442328679299703,2001.5631475953458,178.69816587087135,23.512369026061858,57.05434603704265,2276.2703572086216
2022-05-22,15.330202191852246,1988.5838147974484,177.0687806119283,23.00422001431133,55.716971631948205,2259.703989247488
2022-05-23,15.084722567117556,1981.4813419161117,174.12005709715302,22.459830346605433,54.96137212465165,2248.1073240516394
2022-05-24,14.898238917813408,1964.555863050721,171.1950820914195,21.974848591921972,53.98148421644936,2226.605516868325
2022-05-25,14.853558717411707,1964.993369764276,170.56697041780782,21.562022443276682,53.040325038406564,2225.016246381179
2022-05-26,14.74391273767026,1944.8565374764785,168.47507480758662,21.16364686640207,52.2855449813489,2201.524716869486
2022-05-27,14.615712126324215,1934.0564592625658,165.88261068467554,20.839679074997626,51.52064173631846,2186.9151028848814
2022-05-28,14.533749832494305,1922.233104655389,164.8940215365055,20.731680420658186,51.24717224638928,2173.639728691436
2022-05-29,14.40343516426326,1912.3595637311444,162.9016863729679,20.261414407627175,50.29578596676396,2160.221885642767
2022-05-30,14.1411748592429,1907.7203741980115,159.5758089161557,19.759141756088802,49.89733513093174,2151.093834860431
2022-05-31,13.938293359202286,1892.4996670684734,156.25636147773147,19.317583909635538,49.232923046951385,2131.2448288619944
2022-06-01,13.876610798024778,1893.7904132100957,155.21435544626365,18.946807388527244,48.5541281886463,2130.3823150315575
2022-06-02,13.748453664846243,1873.5882689702494,152.68825978233832,18.586765571525643,47.998932601594795,2106.6106805905542
2022-06-03,13.599454414005438,1861.7655933966953,149.64179725396392,18.295494303552623,47.363263676600646,2090.665603044818
2022-06-04,13.493790747777705,1847.9533894710783,148.18143779905972,18.213118999692526,47.14347568013777,2074.985212697746
2022-06-05,13.336452025859318,1835.1461871879953,145.70318547405444,17.760500542868186,46.16758573341682,2058.113910964194
2022-06-06,13.043645045774307,1826.6801475932834,141.88249496347694,17.267559543866394,45.666513107715936,2044.540360254117
2022-06-07,12.806730979252508,1806.8201290388674,138.06618842980734,16.82724959761155,44.82417812105885,2019.3444761665978
2022-06-08,12.707811328176376,1802.7670276515032,136.53364401236283,16.45043178628054,43.8976959092161,2012.356610687539
2022-06-09,12.539737498358866,1776.6489430142267,133.53307835492436,16.07838747044567,43.033193437700525,1981.833339775656
2022-06-10,12.348900194292472,1758.4918159105507,130.0391554584881,15.770966813641301,42.03716101634301,1958.6879993933155
2022-06-11,12.200449591380266,1738.097384230821,128.17024533546498,15.670532311567273,41.418669231924156,1935.5572807011577
2022-06-12,12.000534263823306,1718.6435852001046,125.3349344398776,15.200526722871324,40.02027272042895,1911.1998533471055
2022-06-13,11.666671915703542,1703.6578068551544,121.22163065128727,14.693707500534611,39.088858402729706,1890.3286753254097
2022-06-14,11.39164475961439,1677.5988638049985,117.19014150650952,14.246021238343653,37.82530501323242,1858.2519763226983
2022-06-15,11.25903869033614,1667.8591492277717,115.5325058080088,13.871373523421967,36.50420123599289,1845.0262684855315
2022-06-16,11.063202321857151,1636.7506563046263,112.50891048143953,13.514034538727161,35.28916401721688,1809.1259676638672
2022-06-17,10.851983702555978,1614.470656410333,109.1049348918139,13.236681224440025,34.00368230667663,1781.6679385358195
2022-06-18,10.69189736915225,1590.9750149960998,107.44845616218414,13.184238591326077,33.17283152617914,1755.4724386449413
2022-06-19,10.490311461693237,1569.574398806,104.95582742069162,12.782352762762983,31.653694550451238,1729.456585001599
2022-06-20,10.16576967709436,1553.9038900465462,101.32118131804536,12.365540786879118,30.705760757005475,1708.4621425855705
2022-06-21,9.911842567316391,1528.501979393571,97.90774642627582,12.030993350932468,29.54018307392793,1677.8927448120235
2022-06-22,9.812628870615718,1520.8104682058438,97.00846467051416,11.793288004897608,28.439152226048403,1667.8640019779198
2022-06-23,9.662684315027075,1493.159031076193,94.88174857267386,11.596754988308929,27.570940073398663,1636.8711590256014
2022-06-24,9.509736865017224,1475.730262016689,92.5086261106165,11.503497703876242,26.76054575431325,1616.0126684505121
2022-06-25,9.419841974829167,1458.4331983933585,92.00961085786116,11.657231116103334,26.53129627354747,1598.0511786156994
2022-06-26,9.29956818928768,1444.5005664432754,90.79091185405241,11.481770770351346,25.735241352805055,1581.808058609772
2022-06-27,9.066328180728329,1437.4602316383798,88.53383639387567,11.309217026035268,25.623615694075944,1571.9932289330948
2022-06-28,8.912249718125684,1421.7167719589695,86.58627247391465,11.233809639001322,25.396247682240656,1553.8453514722519
2022-06-29,8.919706921319278,1424.5546308209416,87.22353646684611,11.266708786841948,25.321170340805736,1557.2857533367546
2022-06-30,8.881288583914865,1408.1265095680685,86.68442055987077,11.34844265050085,25.54998064749318,1540.5906420098484
2022-07-01,8.842561575234669,1402.422716688091,85.92868195334883,11.537021209514547,25.888872886252592,1534.6198543124415
2022-07-02,8.867281643711124,1397.1493498857894,87.05430424716296,11.97187681128661,26.840687608325002,1531.883500196275
2022-07-03,8.859640473849131,1395.330428390065,87.44413697002541,12.07246124335444,27.235804195056453,1530.9424712723505
2022-07-04,8.734662390072119,1400.2843274133375,86.75575689345216,12.166540776939636,28.30313691707779,1536.2444243908792
2022-07-05,8.682143348868502,1396.2103002616652,86.31342750554533,12.344161126377784,29.22009919678435,1532.7701314392411
2022-07-06,8.782250610887736,1410.1964147431138,88.36943128769002,12.612535257503044,30.232776903261996,1550.1934088024566
2022-07-07,8.825557865121505,1404.2124397144576,89.14059811175933,12.908591120723244,31.471841554744643,1546.5590283668064
2022-07-08,8.855871812519391,1408.083284247713,89.56626052052067,13.287176140242602,32.724114052834665,1552.5167067738303
2022-07-09,8.935500595832782,1411.3707633223714,91.72595535013338,13.885076487372592,34.47510607005948,1560.3924018257694
2022-07-10,8.967551117348151,1416.9787203213698,92.98646721868806,14.119678700022217,35.54035363946487,1568.592770996893
2022-07-11,8.866367007229425,1428.1317884950302,92.99204788748852,14.317313375980989,37.136790781407825,1581.444307547137
2022-07-12,8.821498483300935,1428.9635261944256,93.05667927137586,14.567251617547692,38.433017539223144,1583.8419731058732
2022-07-13,8.913321367325016,1446.5252220239165,95.42564739056972,14.876606400005425,39.66969493206907,1605.4104921138858
2022-07-14,8.933079213875514,1442.7788960291193,96.31224466150371,15.18287570299562,40.9755916282008,1604.182687235695
2022-07-15,8.925704081710558,1447.5701104204397,96.65582694500714,15.542124525320897,42.139189310543046,1610.8329552830214
2022-07-16,8.955066214070799,1450.5083948942736,98.53954214794139,16.092964611935635,43.65117272609928,1617.7471405943206
2022-07-17,8.926239956269017,1455.8542355764068,99.35901712245335,16.255204413021612,44.39240112338095,1624.7870981915319
2022-07-18,8.75589807489447,1465.6436340163723,98.74737702851036,16.357992355429744,45.53470918897625,1635.039610664183
2022-07-19,8.636227094288653,1464.1247398198939,98.03238890304583,16.493862953527575,46.26120551449398,1633.5484242852497
2022-07-20,8.650481789812579,1478.479261890825,99.47607961432428,16.673503615947325,46.829502341782394,1650.1088292526917
2022-07-21,8.592954587102836,1470.8116323189224,99.311112118094,16.83820002673325,47.38731559258447,1642.9412146434368
2022-07-22,8.511717197432546,1471.1177791674745,98.49846154698002,17.047916377383675,47.743573649025485,1642.9194479382961
2022-07-23,8.473786804683051,1469.1614279491964,99.14471641959416,17.44517218507647,48.410374443489445,1642.6354778020395
2022-07-24,8.387306292454598,1468.073126973252,98.64860909688552,17.453547439337566,48.23362135627564,1640.7962111582056
2022-07-25,8.171853177486012,1471.3224577224228,96.69062065785727,17.40586033000331,48.46360477127387,1642.0543966590433
2022-07-26,8.022271775085382,1463.2993528923016,94.62454142340525,17.397992967565347,48.30440520771281,1631.6485642660703
2022-07-27,8.024149441222935,1471.3160094863695,94.73826983075993,17.443622069489088,48.03337401117211,1639.5554248390135
2022-07-28,7.973714625779679,1457.5931123041987,93.28968404834231,17.486596178904385,47.816241153383956,1624.159348310609
2022-07-29,7.920516141593081,1452.2261632384482,91.26383091334881,17.58896105292814,47.47778244009472,1616.4772537864128
2022-07-30,7.932537780661718,1445.0598910527956,90.78976788704568,17.89479622652758,47.54339732136141,1609.220390268392
2022-07-31,7.918339312621259,1439.2859747934776,89.2866718182303,17.82869531842976,46.86943765517953,1601.1891188979387
2022-08-01,7.797339763997071,1438.4145622884666,86.45306838485634,17.723934692935327,46.71356207617027,1597.1024672064257
2022-08-02,7.763638385433127,1426.8555087591901,83.65807098225454,17.676305784211934,46.28399743020913,1582.2375213412988
2022-08-03,7.901494655066828,1431.9208077145934,83.20191797936076,17.698867498116787,45.858966398544226,1586.5820542456822
2022-08-04,8.005245161213924,1415.8118974276274,81.35164750349747,17.734359270609744,45.60183152413726,1568.5049808870858
2022-08-05,8.122016476728444,1408.5875908258024,79.09815756758591,17.84327504155387,45.33188612114349,1558.9829260328142
2022-08-06,8.316887468062593,1400.040542046232,78.57298887612515,18.167759429195954,45.566139027739965,1550.6643168473558
2022-08-07,8.49509100555766,1393.2974096198657,77.19444413933876,18.130156667547862,45.14992703735942,1542.2670284696694
2022-08-08,8.572369550943826,1391.793115177061,74.65689622995478,18.061254698761402,45.32762106058814,1538.4112567173092
2022-08-09,8.738878288892954,1379.855033368249,72.32217090629396,18.05419735932557,45.29229705126751,1524.262576974029
2022-08-10,9.074755137566019,1384.7084918472588,72.48028857077556,18.119318636230386,45.30561887184221,1529.688473063673
2022-08-11,9.370133247819297,1368.46717012869,71.38539849819429,18.196637137634216,45.51347018873728,1512.932809201075
2022-08-12,9.667952708412049,1361.1040523139013,70.01314651006444,18.344008680643636,45.71725196238984,1504.8464121754112
2022-08-13,10.029222407070556,1352.3307584627598,70.47780566881953,18.701096073821386,46.41617818088353,1497.9550607933547
2022-08-14,10.355319488782957,1345.2003329991378,70.17877533887247,18.687984661593752,46.43838937375218,1490.8608018621392
2022-08-15,10.55843839740768,1343.0838166364917,68.79029196488602,18.63348429654312,47.0121360775344,1488.078167372863
2022-08-16,10.82558077914872,1330.2563762501193,67.65322803092064,18.62908926787957,47.315890213634646,1474.680164541703
2022-08-17,11.234203359901036,1333.9043229993397,69.03625436061577,18.683849103208214,47.59861965255442,1480.4572494756192
2022-08-18,11.572297407847726,1316.116572870985,69.17219005768965,18.736887704578926,47.99575265431573,1463.5937006954173
2022-08-19,11.881254778297064,1306.8561846407629,69.01577231463109,18.845568424964917,48.300740131248745,1454.8995202899046
2022-08-20,12.221170093968324,1295.839794953033,70.66116749940083,19.149464252560954,49.00754177572722,1446.8791385746904
2022-08-21,12.493165466161502,1286.1400385788043,71.488821465236,19.068962132681065,48.94185116462841,1438.1328388075112
2022-08-22,12.609849094950272,1281.1613041397898,71.15548594847874,18.933542903811922,49.33230987484902,1433.1924919618798
2022-08-23,12.759298783743212,1265.2246366201903,70.98629207531815,18.83570949891404,49.36056875966459,1417.1665057378302
2022-08-24,13.020687647588586,1265.5731655423388,73.2361418348093,18.78581771905353,49.281434147430254,1419.8972468912204
2022-08-25,13.184326199317809,1244.3616714859731,74.12623871957398,18.724548644645083,49.238630343742095,1399.635415393252
2022-08-26,13.294476772425629,1231.6259923748062,74.60198790264681,18.711022050392618,49.03609312119999,1387.2695722214712
2022-08-27,13.414591158416712,1217.160161357328,76.75058673907711,18.886711844185324,49.18012880886055,1375.3921799078676
2022-08-28,13.4495595149987,1204.1164398165254,77.94790412447337,18.673994441264735,48.51026422828283,1362.698162125545
2022-08-29,13.316083815686504,1195.9786722065173,77.84848730949297,18.40437339633936,48.27004890170922,1353.8176656297455
2022-08-30,13.206569037860262,1177.1448489895674,77.77756998466381,18.172354694061553,47.65667998695073,1333.9580226931037
2022-08-31,13.204651701449691,1174.9303277432537,79.99235623372569,17.990228600582796,46.94070055234913,1333.0582648313612
2022-09-01,13.105142383734487,1151.5553904037297,80.71840611261621,17.800498532887374,46.28131559320978,1309.4607530261774
2022-09-02,12.956740654166383,1137.1128955362967,80.9073584439881,17.663957456785493,45.497253282420004,1294.1382053736568
2022-09-03,12.827175769737858,1121.4439654670455,82.65431734273243,17.723573698852714,45.10851829391785,1279.7575505722862
2022-09-04,12.625363563125259,1107.7369090478553,83.34450706897205,17.403017646212675,43.96687374074263,1265.076671066908
2022-09-05,12.271695021081648,1099.499832273908,82.64304003850755,17.034872905266838,43.32632319744098,1254.775763436205
2022-09-06,11.961851770704111,1081.1428362748654,81.88667803560784,16.714506253729823,42.392471775827204,1234.0983441107344
2022-09-07,11.782269848493552,1079.9812535570543,83.34486729390113,16.454851918951256,41.44202362076055,1233.0052662391608
2022-09-08,11.530029838633356,1058.2235890743232,83.25587895737765,16.19884998745395,40.63796504232618,1209.8463129001143
